,PrevAVGCost,PrevAssignedCost,AVGCost,LatestDateCost,GenPrice,A,B,C,D,E,F,G,Category A,Category E,Subcategory A,Subcategory B,Subcategory C,Subcategory D,Subcategory E,Subcategory F,Subcategory G,Subcategory H,Subcategory I,Subcategory J,Subcategory K,Year2019,Year2020
194,1.494949495,1.8,1.97979798,2.222222222,3.2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
195,1.01010101,1.5,1.111111111,1.212121212,2.2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
196,0.0,2.8,0.0,0.0,3.8,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
197,0.0,1.8,0.0,0.0,2.8,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
198,45.54255319,50.0,56.65957447,56.85106383,91.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
199,19.96969697,20.0,17.81818182,20.2020202,36.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
200,17.26262626,22.0,18.01010101,17.18181818,30.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
201,0.0,35.0,0.0,0.0,49.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
202,0.0,15.0,0.0,0.0,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
203,9.98989899,10.0,10.43434343,11.04040404,19.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
204,16.64646465,17.0,30.303030300000003,0.0,43.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
205,0.0,59.0,59.77777778,59.77777778,86.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
206,58.81818182,59.0,0.0,0.0,86.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
207,27.3125,29.0,26.35416667,21.53125,43.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
208,28.9375,29.0,0.0,0.0,42.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
209,31.125,31.0,31.52083333,31.08333333,47.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
210,0.0,87.0,0.0,0.0,130.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
211,90.44444444,115.0,136.040404,153.7070707,207.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
212,18.08510638,25.0,21.32978723,21.32978723,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
213,0.0,42.0,0.0,0.0,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
214,40.4040404,42.0,39.31313131,38.84848485,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
215,0.0,42.0,37.41414141,37.41414141,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
216,30.23232323,33.0,30.24242424,30.14141414,49.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
217,311.9898990000001,316.0,808.0808081,0.0,863.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
218,52.94949495,56.0,55.90909091,51.44444444,94.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
219,114.5757576,165.0,117.1111111,141.1313131,203.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
220,69.0106383,95.0,74.60638298,85.29787234,136.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
221,71.14893617,95.0,75.61702128,71.24468085,125.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
222,66.46464646,68.0,66.37373737,65.65656566,117.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
223,16.49494949,17.0,14.57575758,14.48484848,29.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
224,0.0,240.0,110.1515152,110.1515152,232.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
225,33.82142857,34.0,42.76190476,47.51190476,77.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
226,23.35353535,25.0,21.84848485,23.13131313,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
227,24.8989899,25.0,0.0,0.0,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
228,142.43434340000005,152.0,143.5858586,140.15151519999998,204.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
229,137.16161619999997,135.0,130.9191919,129.24242420000002,183.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
230,98.26262626,112.0,94.01010101,102.2323232,147.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
231,21.04081633,25.0,19.32653061,20.15306122,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
232,0.0,26.0,0.0,0.0,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
233,22.17204301,26.0,20.3655914,21.23655914,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
234,23.43181818,28.0,21.52272727,22.44318182,41.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
235,70.19387755,73.0,61.59183673,61.59183673,94.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
236,69.48484848,73.0,60.96969697,60.96969697,94.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
237,98.37373737,98.0,90.90909091,90.90909091,132.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
238,22.40625,23.0,22.92708333,22.65625,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
239,22.40625,24.0,22.92708333,22.65625,34.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
240,22.40625,23.0,22.92708333,22.65625,33.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
241,25.91566265,27.0,26.51807229,26.20481928,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
242,16.23863636,19.0,14.44318182,16.79545455,28.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
243,14.58163265,16.0,12.96938776,15.08163265,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
244,0.0,14.0,0.0,0.0,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
245,8.585858586,10.0,9.767676768,12.29292929,20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
246,6.262626263,6.5,6.0606060610000005,6.0606060610000005,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
247,92.38383838,100.0,89.59595959999999,90.75757576,150.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
248,83.75757576,95.0,89.21212121,89.13131313,143.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
249,189.9090909,195.0,191.9191919,200.020202,258.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
250,40.27272727,45.0,36.96969697,60.60606061,96.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
251,63.91919192,64.0,69.32323232,69.32323232,105.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
252,96.68686869,108.0,99.02020202,100.0909091,147.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
253,96.68686869,112.0,99.02020202,100.0909091,152.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
254,105.56565659999998,108.0,97.55555556,101.010101,147.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
255,147.0707071,160.0,121.8989899,134.8787879,190.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
256,0.0,160.0,0.0,0.0,190.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
257,33.49494949,34.0,32.72727273,37.03030303,54.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
258,0.0,61.0,0.0,0.0,99.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
259,47.31632653,61.0,51.59183673,55.14285714,99.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
260,34.78787879,35.0,30.303030300000003,30.303030300000003,48.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
261,38.69662921,39.0,33.70786517,33.70786517,52.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
262,34.78787879,35.0,30.303030300000003,30.303030300000003,48.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
263,20.29292929,26.0,22.45454545,20.2020202,42.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
264,20.29292929,26.0,22.45454545,20.2020202,42.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
265,22.57303371,29.0,24.97752809,22.47191011,46.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
266,75.75757576,92.0,64.93939394,64.93939394,128.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
267,5.050505051,7.0,5.443722944,4.638528139,13.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
268,78.65168539,92.0,84.7752809,72.23595506,128.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
269,70.70707071,92.0,76.21212121,64.93939394,128.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
270,5.050505051,7.0,5.443722944,4.638528139,13.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
271,78.65168539,102.0,84.7752809,72.23595506,128.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
272,12.96969697,13.0,12.62626263,12.0,21.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
273,48.875,50.0,46.01041667,42.44791667,71.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
274,82.45454545,83.0,69.37373737,50.50505051,102.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
275,14.91919192,16.0,15.15151515,15.15151515,25.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
276,31.32323232,34.0,31.97979798,32.0,50.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
277,0.0,35.0,0.0,0.0,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
278,34.58333333,35.0,35.875,35.71875,54.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
279,0.0,40.0,0.0,0.0,59.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
280,47.54545455,55.0,57.79797979999999,49.08080808,90.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
281,9.878787878999999,12.0,15.78787879,27.67676768,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
282,16.20833333,17.0,11.83333333,11.83333333,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
283,13.08333333,15.0,13.44791667,12.86458333,24.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
284,0.0,19.0,0.0,0.0,29.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
285,15.53125,17.0,21.01041667,15.51041667,27.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
286,15.88541667,19.0,14.92708333,16.17708333,30.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
287,38.19387755,39.0,37.15306122,38.21428571,57.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
288,25.10204082,27.0,27.55102041,26.24489796,45.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
289,25.25252525,30.0,20.2020202,20.2020202,41.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
290,16.22222222,17.0,14.98989899,15.15151515,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
291,18.18181818,20.0,18.65656566,18.18181818,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
292,23.303030300000003,23.0,25.04040404,20.04040404,40.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
293,0.0,45.0,0.0,0.0,71.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
294,33.55555556,41.0,34.62626263,32.58585859,58.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
295,47.75757576,55.0,61.38383838,64.68686869,97.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
296,23.51041667,26.0,25.70833333,25.55208333,41.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
297,25.25252525,14.0,0.0,0.0,25.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
298,0.0,30.0,0.0,0.0,47.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
299,19.53535354,21.0,19.21212121,25.49494949,43.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
300,22.03030303,23.0,22.19191919,22.19191919,38.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
301,14.92929293,17.0,16.42424242,20.58585859,35.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
302,47.90909091,48.0,49.22222222,58.72727273,84.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
304,38.96969697,41.0,38.26262626,35.14141414,62.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
305,47.22222222,50.0,47.3030303,44.18181818,73.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
306,64.43434343,65.0,71.16161616,70.70707071,104.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
307,8.363636364,10.0,18.25252525,25.64646465,28.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
308,25.94949495,26.0,25.16161616,25.25252525,40.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
309,15.15151515,18.0,15.85858586,15.15151515,28.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
310,5.050505051,6.0,10.1010101,10.1010101,19.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
311,0.0,14.0,12.03125,12.03125,24.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
312,12.3125,14.0,12.35416667,11.32291667,23.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
313,12.4375,14.0,0.0,0.0,23.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
314,14.88888889,16.0,12.09090909,14.94949495,26.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
315,40.71276596,43.0,40.09574468,41.26595745,62.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
316,0.0,11.94444444,0.0,0.0,17.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
318,45.74747475,60.0,50.20202020000001,50.20202020000001,92.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
319,61.83838384,62.0,79.22222222,79.22222222,107.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
320,40.17171717,47.0,37.03030303,35.8989899,84.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
321,60.72727273,65.0,55.55555556,50.50505051,87.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
322,0.0,3.5,0.0,0.0,6.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
323,0.0,10.0,0.0,0.0,17.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
324,13.03157895,13.0,12.85263158,12.85263158,21.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
325,11.53,11.53,11.53,10.44,18.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
326,5.0,6.0,5.0,5.0,12.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
327,15.16,13.0,11.41,11.56,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
328,9.46,10.0,9.11,7.61,16.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
329,0.0,250.0,0.0,0.0,312.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
330,131.3131313,105.0,0.0,0.0,146.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
331,83.74576271,86.0,68.28813559,84.30508475,118.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
332,49.90909091,52.0,40.6969697,50.24242424,70.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
333,97.41414141,84.0,84.17171717,84.17171717,114.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
334,0.0,90.0,0.0,0.0,122.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
335,9.353535354,29.0,0.0,0.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
336,8.080808081,9.0,8.080808081,8.080808081,17.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
337,19.24242424,22.0,19.24242424,19.24242424,32.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
338,77.203125,78.0,62.953125,77.71875,107.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
339,37.38297872,42.0,37.23404255,37.30851064,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
340,22.87878788,35.0,0.0,0.0,50.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
341,656.5656566,685.0,687.7676767999999,736.5353535,863.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
342,43.66666667,65.0,0.0,0.0,105.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
343,353.5353535000001,355.0,0.0,0.0,455.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
344,0.0,70.0,0.0,0.0,96.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
345,58.56382979,65.0,67.42553191,75.9893617,106.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
346,10.80357143,11.0,11.0,12.41071429,22.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
347,9.918032787000001,10.0,10.09836066,11.39344262,21.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
348,0.0,18.0,0.0,0.0,28.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
349,0.0,27.0,0.0,0.0,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
350,0.0,36.0,0.0,0.0,49.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
351,0.0,22.0,0.0,0.0,35.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
352,0.0,21.0,13.58585859,16.83838384,33.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
353,0.0,36.0,0.0,0.0,54.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
354,0.0,46.0,0.0,0.0,68.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
355,43.25,65.0,0.0,0.0,101.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
356,17.67676768,27.0,16.16161616,16.16161616,41.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
357,102.8080808,102.8080808,98.81818182,99.03030303,136.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
358,84.98989899,92.0,85.01010101,89.13131313,130.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
359,35.81818182,37.0,52.85858586,33.66666667,75.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
360,0.0,90.0,0.0,0.0,137.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
361,84.17171717,100.0,0.0,0.0,144.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
362,15.15151515,15.15151515,15.15151515,15.15151515,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
363,0.0,80.0,0.0,0.0,103.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
364,15.08433735,16.0,14.81927711,12.95180723,25.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
365,0.0,48.0,0.0,0.0,68.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
366,0.0,84.0,0.0,0.0,123.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
367,66.76344086,68.0,0.0,0.0,102.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
368,33.54736842,39.0,34.89473684,31.95789474,52.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
369,32.93939394,38.0,32.86868687,29.14141414,51.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
370,55.37362637,61.0,60.0,73.96703297,105.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
371,0.0,38.0,0.0,0.0,55.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
372,72.75757576,73.0,0.0,0.0,102.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
373,0.0,40.0,0.0,0.0,58.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
374,51.62626263,75.0,52.19191919,50.50505051,105.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
375,0.0,22.0,0.0,0.0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
376,101.010101,81.33333333,0.0,0.0,161.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
377,24.75757576,24.75757576,0.0,0.0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
378,39.61616162,50.0,56.72727273,59.41414141,84.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
379,779.4343434,780.0,814.1111111,618.4242423999998,1033.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
380,0.0,100.0,0.0,0.0,140.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
381,0.0,850.0,0.0,0.0,1208.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
382,181.9292929,182.0,171.1212121,174.50505049999995,224.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
383,30.03191489,44.0,32.05319149,42.24468085,62.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
384,38.14864865,44.0,40.71621622,53.66216216,67.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
385,40.4040404,50.34343434,0.0,0.0,86.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
386,99.2020202,106.0,117.2323232,105.2222222,151.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
387,0.0,68.0,0.0,0.0,75.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
388,0.0,31.0,0.0,0.0,48.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
389,84.39393939,92.0,50.03030303,49.14141414,77.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
390,0.0,31.0,0.0,0.0,56.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
391,0.0,75.0,77.69696970000003,77.69696970000003,113.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
